0,35.54025673866272,1.0,20.724435319204076,32.89357280731201,1.0,28.139107364332858,36.10833263397217,1.0,20.724435319204076,32.89802813529968,1.0,28.139107364332858,36.21635365486145,1.0,20.724435319204076,32.407007455825806,1.0,28.139107364332858,0.0057642459869384766,1.0,0.004976511001586914,1.0
1,2.1467154026031494,1.0,20.724435319204076,1.3567161560058594,1.0,28.139107364332858,35.19171333312988,1.0,20.724435319204076,31.98675847053528,1.0,28.139107364332858,0.802419900894165,1.0,19.95967687002019,0.8528604507446289,1.0,28.288501217484907,0.005485057830810547,1.0,0.003966808319091797,1.0
2,2.1597342491149902,1.0,20.724435319204076,1.3144233226776123,1.0,28.139107364332858,34.59693622589111,1.0,20.724435319204076,31.95621109008789,1.0,28.139107364332858,0.9041690826416016,1.0,19.62692127426817,1.40643310546875,1.0,28.28779693381938,0.007029294967651367,1.0,0.006628751754760742,1.0
3,2.09167742729187,1.0,20.724435319204076,1.2726187705993652,1.0,28.139107364332858,34.67255401611328,1.0,20.724435319204076,32.342947244644165,1.0,28.139107364332858,1.185196876525879,1.0,19.4009300044047,2.36529803276062,1.0,28.506610048017137,0.006062984466552734,1.0,0.006113290786743164,1.0
4,1.9842052459716797,1.0,20.724435319204076,1.3891208171844482,1.0,28.139107364332858,35.67732834815979,1.0,20.724435319204076,32.93313670158386,1.0,28.139107364332858,1.4590258598327637,1.0,19.086692034741645,3.038015127182007,1.0,28.55819752285828,0.0042877197265625,1.0,0.007772684097290039,1.0
5,2.216679096221924,1.0,20.724435319204076,1.3178646564483643,1.0,28.139107364332858,35.991037130355835,1.0,20.724435319204076,32.574251651763916,1.0,28.139107364332858,1.6467127799987793,1.0,19.011415390551633,2.5979092121124268,1.0,28.558195429733644,0.004213094711303711,1.0,0.003714323043823242,1.0
6,2.1509971618652344,1.0,20.724435319204076,1.250422477722168,1.0,28.139107364332858,35.45966672897339,1.0,20.724435319204076,31.729122161865234,1.0,28.139107364332858,1.962158203125,1.0,18.98080647989184,2.839768648147583,1.0,28.558196396260882,0.005505561828613281,1.0,0.005243778228759766,1.0
7,2.0287911891937256,1.0,20.724435319204076,1.3700871467590332,1.0,28.139107364332858,35.570767402648926,1.0,20.724435319204076,32.34599232673645,1.0,28.139107364332858,1.999166488647461,1.0,18.927957221492534,3.1872613430023193,1.0,28.558196406774528,0.006589412689208984,1.0,0.006273031234741211,1.0
8,2.127612590789795,1.0,20.724435319204076,1.2176532745361328,1.0,28.139107364332858,35.52208352088928,1.0,20.724435319204076,32.61910152435303,1.0,28.139107364332858,2.233059883117676,1.0,18.88700412984315,5.2563817501068115,1.0,28.662277973086304,0.004881858825683594,1.0,0.004443645477294922,1.0
9,2.1149420738220215,1.0,20.724435319204076,1.3739910125732422,1.0,28.139107364332858,34.883052587509155,1.0,20.724435319204076,32.88616323471069,1.0,28.139107364332858,2.5032691955566406,1.0,18.787380883739957,3.5370137691497803,1.0,28.662277970651417,0.007119655609130859,1.0,0.0044634342193603516,1.0
10,2.0400495529174805,1.0,20.724435319204076,1.401188611984253,1.0,28.139107364332858,36.238855600357056,1.0,20.724435319204076,32.97990369796753,1.0,28.139107364332858,35.78856086730957,1.0,20.724435319204076,32.104058265686035,1.0,28.139107364332858,0.006635427474975586,1.0,0.006490230560302734,1.0
11,2.0797183513641357,1.0,20.724435319204076,1.3426945209503174,1.0,28.139107364332858,35.064221143722534,1.0,20.724435319204076,31.98148798942566,1.0,28.139107364332858,0.7214217185974121,1.0,19.95967687002019,0.9513797760009766,1.0,28.288501217484907,0.008207321166992188,1.0,0.007974386215209961,1.0
12,2.054028272628784,1.0,20.724435319204076,1.3010494709014893,1.0,28.139107364332858,35.09807014465332,1.0,20.724435319204076,31.91531991958618,1.0,28.139107364332858,0.9628376960754395,1.0,19.62692127426817,1.5716354846954346,1.0,28.28779693381938,0.005131244659423828,1.0,0.004119873046875,1.0
13,2.243701457977295,1.0,20.724435319204076,1.335352897644043,1.0,28.139107364332858,35.666255235672,1.0,20.724435319204076,31.87716293334961,1.0,28.139107364332858,1.165501594543457,1.0,19.4009300044047,2.2694549560546875,1.0,28.506610048017137,0.006651163101196289,1.0,0.006191730499267578,1.0
