Time,#CO2,#Hum,#Temp
2019-06-09 01-13-30,446,19.104,35.0191
2019-06-09 01-13-32,447,19.0704,35.0191
2019-06-09 01-13-34,446,19.1208,34.9924
2019-06-09 01-13-38,447,19.1208,35.0057
2019-06-09 01-13-40,447,19.1727,34.9496
2019-06-09 01-13-42,447,19.1727,34.9496
2019-06-09 01-13-44,447,19.1727,34.9496
2019-06-09 01-13-46,447,19.1544,34.963
2019-06-09 01-13-48,447,19.2047,34.9203
2019-06-09 01-13-50,446,19.1391,34.963
2019-06-09 01-13-52,446,19.2047,34.9203
2019-06-09 01-13-56,447,19.2047,34.9069
2019-06-09 01-13-58,447,19.2032,34.8936
2019-06-09 01-14-00,447,19.2719,34.8642
2019-06-09 01-14-02,447,19.2032,34.8642
2019-06-09 01-14-04,447,19.3085,34.8642
2019-06-09 01-14-06,447,19.2215,34.8802
2019-06-09 01-14-08,447,19.2001,34.8508
2019-06-09 01-14-10,446,19.2352,34.8508
2019-06-09 01-14-14,446,19.2535,34.8375
2019-06-09 01-14-16,447,19.2535,34.8375
2019-06-09 01-14-18,447,19.2505,34.8241
2019-06-09 01-14-20,447,19.2688,34.8081
2019-06-09 01-14-22,447,19.3054,34.8081
2019-06-09 01-14-24,448,19.3222,34.7948
2019-06-09 01-14-26,448,19.3558,34.7948
2019-06-09 01-14-30,447,19.2688,34.8081
2019-06-09 01-14-32,447,19.3222,34.7814
2019-06-09 01-14-34,447,19.3222,34.7814
2019-06-09 01-14-36,447,19.3375,34.7814
2019-06-09 01-14-38,446,19.3405,34.7948
2019-06-09 01-14-40,446,19.3558,34.7814
2019-06-09 01-14-42,446,19.3405,34.7948
2019-06-09 01-14-44,446,19.3558,34.7814
2019-06-09 01-14-48,446,19.3375,34.7814
2019-06-09 01-14-50,445,19.3375,34.7814
2019-06-09 01-14-52,446,19.3375,34.7494
2019-06-09 01-14-54,446,19.3375,34.7494
2019-06-09 01-14-56,446,19.3695,34.7093
2019-06-09 01-14-58,446,19.4046,34.7227
2019-06-09 01-15-00,446,19.4595,34.6933
2019-06-09 01-15-04,446,19.368,34.6666
2019-06-09 01-15-06,446,19.4412,34.6799
2019-06-09 01-15-08,446,19.4366,34.6372
2019-06-09 01-15-10,445,19.455,34.6372
2019-06-09 01-15-12,445,19.455,34.6239
2019-06-09 01-15-14,445,19.5236,34.6105
2019-06-09 01-15-16,445,19.5236,34.6372
2019-06-09 01-15-18,445,19.5068,34.6372
2019-06-09 01-15-22,445,19.5068,34.6372
2019-06-09 01-15-24,444,19.4565,34.6666
2019-06-09 01-15-26,443,19.3863,34.6933
2019-06-09 01-15-28,443,19.3863,34.6933
2019-06-09 01-15-30,443,19.3542,34.7227
2019-06-09 01-15-32,443,19.4046,34.7227
2019-06-09 01-15-34,444,19.3542,34.7227
2019-06-09 01-15-38,444,19.3878,34.7494
2019-06-09 01-15-40,444,19.3695,34.7227
2019-06-09 01-15-42,444,19.4061,34.736
2019-06-09 01-15-44,444,19.3359,34.7093
2019-06-09 01-15-46,444,19.3863,34.7093
2019-06-09 01-15-48,444,19.4412,34.6933
2019-06-09 01-15-50,444,19.4046,34.6933
2019-06-09 01-15-52,444,19.3863,34.6799
2019-06-09 01-15-56,443,19.4046,34.6933
2019-06-09 01-15-58,443,19.4046,34.6933
2019-06-09 01-16-00,443,19.4778,34.7093
2019-06-09 01-16-02,443,19.4565,34.6666
2019-06-09 01-16-04,443,19.4733,34.6666
2019-06-09 01-16-06,443,19.4199,34.6799
2019-06-09 01-16-08,443,19.4427,34.736
2019-06-09 01-16-12,443,19.4199,34.6933
2019-06-09 01-16-14,442,19.4199,34.6933
2019-06-09 01-16-16,442,19.4412,34.7093
2019-06-09 01-16-18,442,19.4046,34.7093
2019-06-09 01-16-20,443,19.4229,34.7227
2019-06-09 01-16-22,442,19.4229,34.736
2019-06-09 01-16-24,442,19.4061,34.7681
2019-06-09 01-16-27,443,19.3542,34.7494
2019-06-09 01-16-31,443,19.3878,34.7494
2019-06-09 01-16-33,443,19.3695,34.7227
2019-06-09 01-16-35,444,19.4046,34.7227
2019-06-09 01-16-37,444,19.4229,34.736
2019-06-09 01-16-39,444,19.3542,34.736
2019-06-09 01-16-41,443,19.4427,34.7494
2019-06-09 01-16-43,443,19.3542,34.7494
2019-06-09 01-16-45,443,19.4061,34.736
2019-06-09 01-16-49,444,19.3878,34.7227
2019-06-09 01-16-51,444,19.4046,34.6933
2019-06-09 01-16-53,444,19.4016,34.6799
2019-06-09 01-16-55,444,19.4412,34.6933
2019-06-09 01-16-57,444,19.4046,34.7227
2019-06-09 01-16-59,445,19.4046,34.6933
2019-06-09 01-17-01,445,19.4016,34.6666
2019-06-09 01-17-05,445,19.4565,34.6666
2019-06-09 01-17-07,445,19.4885,34.6239
2019-06-09 01-17-09,445,19.5099,34.6933
2019-06-09 01-17-11,445,19.4427,34.7227
2019-06-09 01-17-13,445,19.3878,34.7494
2019-06-09 01-17-15,445,19.3924,34.7948
2019-06-09 01-17-17,445,19.3054,34.7948
2019-06-09 01-17-19,445,19.2856,34.7494
2019-06-09 01-17-23,445,19.3375,34.7681
2019-06-09 01-17-25,446,19.3878,34.736
2019-06-09 01-17-27,447,19.3863,34.6799
2019-06-09 01-17-29,447,19.4016,34.6666
2019-06-09 01-17-31,447,19.4366,34.6372
2019-06-09 01-17-33,447,19.4733,34.6372
2019-06-09 01-17-35,447,19.5572,34.6105
2019-06-09 01-17-39,447,19.5236,34.6105
2019-06-09 01-17-41,447,19.5206,34.5945
2019-06-09 01-17-43,447,19.4885,34.6372
2019-06-09 01-17-45,447,19.5557,34.5945
2019-06-09 01-17-47,447,19.4702,34.6105
2019-06-09 01-17-49,446,19.5389,34.6105
2019-06-09 01-17-51,446,19.5923,34.5811
2019-06-09 01-17-53,446,19.5236,34.6105
2019-06-09 01-17-57,446,19.5557,34.5811
2019-06-09 01-17-59,446,19.5572,34.6105
2019-06-09 01-18-01,446,19.5236,34.6372
2019-06-09 01-18-03,445,19.4733,34.6372
2019-06-09 01-18-05,446,19.455,34.6532
2019-06-09 01-18-07,446,19.4565,34.6666
2019-06-09 01-18-09,446,19.4382,34.6532
2019-06-09 01-18-11,446,19.455,34.6532
2019-06-09 01-18-15,446,19.4733,34.6666
2019-06-09 01-18-17,446,19.4412,34.6933
2019-06-09 01-18-19,446,19.4412,34.6799
2019-06-09 01-18-21,447,19.4748,34.6933
2019-06-09 01-18-23,447,19.4199,34.6933
2019-06-09 01-18-25,447,19.4778,34.7093
2019-06-09 01-18-27,447,19.4412,34.7093
2019-06-09 01-18-31,447,19.3695,34.7227
2019-06-09 01-18-33,447,19.4046,34.7227
2019-06-09 01-18-35,447,19.4595,34.7227
2019-06-09 01-18-37,447,19.4229,34.7093
2019-06-09 01-18-39,447,19.4595,34.7093
2019-06-09 01-18-41,448,19.4427,34.7227
2019-06-09 01-18-43,448,19.4595,34.7093
2019-06-09 01-18-45,448,19.3863,34.6799
2019-06-09 01-18-49,447,19.4412,34.7093
2019-06-09 01-18-51,447,19.4412,34.6933
2019-06-09 01-18-53,447,19.4427,34.7227
2019-06-09 01-18-55,447,19.4412,34.6933
2019-06-09 01-18-57,448,19.4183,34.6666
2019-06-09 01-18-59,448,19.455,34.6532
2019-06-09 01-19-01,448,19.4412,34.6799
2019-06-09 01-19-03,448,19.4748,34.6933
2019-06-09 01-19-07,447,19.4046,34.6933
2019-06-09 01-19-09,448,19.4412,34.7093
2019-06-09 01-19-11,448,19.4046,34.7093
2019-06-09 01-19-13,448,19.3542,34.736
2019-06-09 01-19-15,449,19.4229,34.7227
2019-06-09 01-19-17,449,19.3726,34.7494
2019-06-09 01-19-19,449,19.4061,34.736
2019-06-09 01-19-23,449,19.4229,34.7227
2019-06-09 01-19-25,449,19.3375,34.7494
2019-06-09 01-19-27,449,19.3695,34.7093
2019-06-09 01-19-29,449,19.4229,34.7227
2019-06-09 01-19-31,449,19.4046,34.7093
2019-06-09 01-19-33,449,19.4046,34.7227
2019-06-09 01-19-35,449,19.3359,34.7227
2019-06-09 01-19-37,450,19.3863,34.7093
2019-06-09 01-19-41,450,19.3863,34.7093
2019-06-09 01-19-43,450,19.4412,34.7093
2019-06-09 01-19-45,450,19.4427,34.7227
2019-06-09 01-19-47,451,19.4046,34.7227
2019-06-09 01-19-49,450,19.3542,34.736
2019-06-09 01-19-51,450,19.4061,34.736
2019-06-09 01-19-53,451,19.3359,34.7093
2019-06-09 01-19-57,452,19.4046,34.7227
2019-06-09 01-19-59,452,19.3832,34.6666
2019-06-09 01-20-01,452,19.4183,34.6666
2019-06-09 01-20-03,452,19.3863,34.6799
2019-06-09 01-20-05,452,19.4412,34.6933
2019-06-09 01-20-07,451,19.4199,34.6799
2019-06-09 01-20-09,452,19.4183,34.6532
2019-06-09 01-20-11,452,19.4199,34.6799
2019-06-09 01-20-15,452,19.4016,34.6666
2019-06-09 01-20-17,451,19.3832,34.6532
2019-06-09 01-20-19,451,19.4382,34.6666
2019-06-09 01-20-21,451,19.4733,34.6666
2019-06-09 01-20-23,451,19.4565,34.6799
2019-06-09 01-20-25,451,19.4778,34.7227
2019-06-09 01-20-27,451,19.3878,34.7227
2019-06-09 01-20-29,451,19.3909,34.7681
2019-06-09 01-20-33,451,19.3741,34.7814
2019-06-09 01-20-35,451,19.3375,34.7814
2019-06-09 01-20-37,451,19.3375,34.7681
2019-06-09 01-20-39,452,19.3726,34.7494
2019-06-09 01-20-41,451,19.3375,34.7494
2019-06-09 01-20-43,451,19.3695,34.7227
2019-06-09 01-20-45,451,19.4046,34.7227
2019-06-09 01-20-49,451,19.3146,34.6799
2019-06-09 01-20-51,451,19.4183,34.6666
2019-06-09 01-20-53,451,19.4565,34.6799
2019-06-09 01-20-55,451,19.3512,34.7093
2019-06-09 01-20-57,451,19.4229,34.7093
2019-06-09 01-20-59,451,19.4412,34.6799
2019-06-09 01-21-01,451,19.4748,34.6933
2019-06-09 01-21-03,451,19.4016,34.6666
2019-06-09 01-21-07,451,19.4,34.6532
2019-06-09 01-21-09,451,19.4702,34.6239
2019-06-09 01-21-11,451,19.4885,34.6239
2019-06-09 01-21-13,451,19.4519,34.5945
