Time,#CO2,#Hum,#Temp
2019-05-12 00-00-03,375,17.0395,34.2126
2019-05-12 00-00-05,375,17.0929,34.1726
2019-05-12 00-00-07,375,17.0197,34.1566
2019-05-12 00-00-09,374,17.0029,34.1859
2019-05-12 00-00-11,374,16.9876,34.1859
2019-05-12 00-00-13,374,16.9846,34.1566
2019-05-12 00-00-15,374,17.0715,34.1726
2019-05-12 00-00-19,374,17.0929,34.1566
2019-05-12 00-00-21,373,17.0898,34.1432
2019-05-12 00-00-23,373,17.0563,34.1859
2019-05-12 00-00-25,372,17.0944,34.1993
2019-05-12 00-00-27,372,17.0563,34.1859
2019-05-12 00-00-29,372,17.0212,34.1726
2019-05-12 00-00-31,372,17.038,34.1726
2019-05-12 00-00-33,372,17.1295,34.1859
2019-05-12 00-00-37,372,17.0395,34.1993
2019-05-12 00-00-39,372,17.0029,34.1859
2019-05-12 00-00-41,372,17.0944,34.1859
2019-05-12 00-00-43,372,17.0029,34.1859
2019-05-12 00-00-45,372,17.0563,34.1726
2019-05-12 00-00-47,372,17.0563,34.1859
2019-05-12 00-00-49,372,17.0944,34.1993
2019-05-12 00-00-53,372,17.0059,34.2126
2019-05-12 00-00-55,372,17.0074,34.2687
2019-05-12 00-00-57,372,17.0074,34.242
2019-05-12 00-00-59,372,16.9922,34.2554
2019-05-12 00-01-01,372,16.9891,34.2287
2019-05-12 00-01-03,372,16.9708,34.2287
2019-05-12 00-01-05,372,17.0609,34.242
2019-05-12 00-01-07,373,16.9556,34.2554
2019-05-12 00-01-11,373,16.9891,34.242
2019-05-12 00-01-13,374,16.9739,34.2687
2019-05-12 00-01-15,374,16.9571,34.2687
2019-05-12 00-01-17,373,16.9922,34.2687
2019-05-12 00-01-19,373,16.9373,34.242
2019-05-12 00-01-21,374,16.9739,34.2554
2019-05-12 00-01-23,374,16.9556,34.2554
2019-05-12 00-01-27,375,16.9342,34.1993
2019-05-12 00-01-29,375,16.9388,34.2554
2019-05-12 00-01-31,375,16.9556,34.242
2019-05-12 00-01-33,375,17.0105,34.2981
2019-05-12 00-01-35,376,17.0105,34.3141
2019-05-12 00-01-37,376,16.9434,34.3301
2019-05-12 00-01-39,376,16.98,34.3702
2019-05-12 00-01-41,376,16.9464,34.3702
2019-05-12 00-01-45,376,16.9434,34.3568
2019-05-12 00-01-47,377,16.9067,34.3568
2019-05-12 00-01-49,377,16.8549,34.3435
2019-05-12 00-01-51,377,16.8884,34.3702
2019-05-12 00-01-53,377,16.8915,34.3862
2019-05-12 00-01-55,377,16.8381,34.3862
2019-05-12 00-01-57,377,16.8564,34.3996
2019-05-12 00-02-01,377,16.8045,34.3862
2019-05-12 00-02-03,378,16.8228,34.3996
2019-05-12 00-02-05,378,16.9098,34.4129
2019-05-12 00-02-07,378,16.8045,34.3996
2019-05-12 00-02-09,378,16.8915,34.3996
2019-05-12 00-02-11,378,16.8228,34.3996
2019-05-12 00-02-13,378,16.8564,34.4129
2019-05-12 00-02-15,378,16.8564,34.4129
2019-05-12 00-02-19,378,16.8228,34.3862
2019-05-12 00-02-21,378,16.8732,34.3568
2019-05-12 00-02-23,379,16.8549,34.3435
2019-05-12 00-02-25,379,16.8686,34.2981
2019-05-12 00-02-27,379,16.9418,34.3141
2019-05-12 00-02-29,379,16.9937,34.3301
2019-05-12 00-02-31,379,16.9205,34.3141
2019-05-12 00-02-35,378,16.9601,34.3435
2019-05-12 00-02-37,378,16.9754,34.2981
2019-05-12 00-02-39,378,17.0105,34.3141
2019-05-12 00-02-41,377,16.9205,34.2981
2019-05-12 00-02-43,377,16.9434,34.3301
2019-05-12 00-02-45,376,17.012,34.3301
2019-05-12 00-02-47,375,16.925,34.3702
2019-05-12 00-02-49,375,16.9098,34.3996
2019-05-12 00-02-53,374,16.8747,34.4129
2019-05-12 00-02-55,374,16.8564,34.3996
2019-05-12 00-02-57,373,16.7877,34.3996
2019-05-12 00-02-59,373,16.7679,34.3996
2019-05-12 00-03-01,373,16.8411,34.4129
2019-05-12 00-03-03,374,16.806,34.4263
2019-05-12 00-03-05,374,16.8564,34.3862
2019-05-12 00-03-07,374,16.8381,34.3862
2019-05-12 00-03-11,374,16.8732,34.3862
2019-05-12 00-03-14,374,16.8549,34.3568
2019-05-12 00-03-16,374,16.8884,34.3568
2019-05-12 00-03-18,374,16.9235,34.3568
2019-05-12 00-03-20,373,16.9434,34.3568
2019-05-12 00-03-22,373,16.8564,34.3862
2019-05-12 00-03-24,373,16.9098,34.3862
2019-05-12 00-03-28,372,16.8381,34.3996
2019-05-12 00-03-30,373,16.8381,34.3862
2019-05-12 00-03-32,373,16.8549,34.3702
2019-05-12 00-03-34,373,16.8884,34.3702
2019-05-12 00-03-36,373,16.8198,34.3702
2019-05-12 00-03-38,373,16.9098,34.3862
2019-05-12 00-03-40,372,16.8732,34.3702
2019-05-12 00-03-42,373,16.8747,34.3996
2019-05-12 00-03-46,372,16.8381,34.3862
2019-05-12 00-03-48,372,16.893,34.4129
2019-05-12 00-03-50,372,16.8564,34.4129
2019-05-12 00-03-52,372,16.8243,34.4263
2019-05-12 00-03-54,372,16.8091,34.4556
2019-05-12 00-03-56,373,16.7923,34.4984
2019-05-12 00-03-58,373,16.7725,34.4823
2019-05-12 00-04-02,373,16.7923,34.4823
2019-05-12 00-04-04,374,16.7694,34.4556
2019-05-12 00-04-06,374,16.8274,34.469
2019-05-12 00-04-08,375,16.7908,34.4556
2019-05-12 00-04-10,374,16.7725,34.4984
2019-05-12 00-04-12,374,16.7725,34.469
2019-05-12 00-04-14,375,16.8091,34.469
2019-05-12 00-04-16,375,16.8427,34.469
2019-05-12 00-04-20,375,16.8594,34.4423
2019-05-12 00-04-22,376,16.8228,34.4129
2019-05-12 00-04-24,376,16.8594,34.4423
2019-05-12 00-04-26,375,16.8411,34.4129
2019-05-12 00-04-28,376,16.8564,34.3862
2019-05-12 00-04-30,375,16.9098,34.4129
2019-05-12 00-04-32,375,16.893,34.4129
2019-05-12 00-04-36,375,16.8747,34.3996
2019-05-12 00-04-38,376,16.8198,34.3702
2019-05-12 00-04-40,376,16.8411,34.4263
2019-05-12 00-04-42,376,16.8427,34.4423
