Time,#CO2,#Hum,#Temp
2019-06-15 01-00-03,462,24.2065,35.5692
2019-06-15 01-00-05,462,24.1562,35.5558
2019-06-15 01-00-08,462,24.1211,35.5425
2019-06-15 01-00-10,462,24.1379,35.5692
2019-06-15 01-00-12,462,24.1562,35.5985
2019-06-15 01-00-14,462,24.176,35.5985
2019-06-15 01-00-16,462,24.0845,35.6252
2019-06-15 01-00-18,462,24.0875,35.6546
2019-06-15 01-00-22,462,24.0372,35.668
2019-06-15 01-00-24,462,23.9655,35.6813
2019-06-15 01-00-26,462,24.0204,35.7267
2019-06-15 01-00-28,462,23.9334,35.7267
2019-06-15 01-00-30,461,23.9182,35.7267
2019-06-15 01-00-32,461,23.9334,35.7401
2019-06-15 01-00-34,460,23.8647,35.7694
2019-06-15 01-00-36,461,23.9197,35.7961
2019-06-15 01-00-40,461,23.8358,35.8122
2019-06-15 01-00-42,461,23.764,35.8122
2019-06-15 01-00-44,461,23.7991,35.8255
2019-06-15 01-00-46,462,23.8373,35.8255
2019-06-15 01-00-48,462,23.764,35.8549
2019-06-15 01-00-50,462,23.7671,35.8816
2019-06-15 01-00-52,463,23.7869,35.8682
2019-06-15 01-00-56,463,23.7167,35.911
2019-06-15 01-00-58,464,23.7717,35.9243
2019-06-15 01-01-00,464,23.7366,35.911
2019-06-15 01-01-02,464,23.6633,35.9243
2019-06-15 01-01-04,464,23.6847,35.911
2019-06-15 01-01-06,464,23.6633,35.9243
2019-06-15 01-01-08,464,23.6115,35.9377
2019-06-15 01-01-10,464,23.6481,35.9377
2019-06-15 01-01-14,464,23.5947,35.8949
2019-06-15 01-01-16,464,23.7,35.8949
2019-06-15 01-01-18,464,23.7167,35.8949
2019-06-15 01-01-20,465,23.7167,35.8949
2019-06-15 01-01-22,465,23.7,35.911
2019-06-15 01-01-24,465,23.7534,35.8949
2019-06-15 01-01-26,465,23.7167,35.8682
2019-06-15 01-01-28,464,23.7167,35.8389
2019-06-15 01-01-32,465,23.7305,35.8255
2019-06-15 01-01-34,464,23.764,35.8549
2019-06-15 01-01-36,464,23.7671,35.8255
2019-06-15 01-01-38,464,23.7122,35.8255
2019-06-15 01-01-40,464,23.764,35.8255
2019-06-15 01-01-42,464,23.7305,35.8255
2019-06-15 01-01-44,463,23.764,35.8255
2019-06-15 01-01-48,463,23.7305,35.8389
2019-06-15 01-01-50,462,23.7305,35.8389
2019-06-15 01-01-52,462,23.7671,35.8682
2019-06-15 01-01-54,462,23.732,35.8389
2019-06-15 01-01-56,462,23.7671,35.8549
2019-06-15 01-01-58,462,23.7488,35.8122
2019-06-15 01-02-00,462,23.7305,35.8255
2019-06-15 01-02-02,461,23.7488,35.7961
2019-06-15 01-02-06,461,23.7274,35.7961
2019-06-15 01-02-08,461,23.7625,35.7694
2019-06-15 01-02-10,461,23.8129,35.7694
2019-06-15 01-02-12,461,23.8129,35.7828
2019-06-15 01-02-14,461,23.851,35.7694
2019-06-15 01-02-16,461,23.8861,35.7694
2019-06-15 01-02-18,461,23.851,35.7694
2019-06-15 01-02-22,460,23.7961,35.7561
2019-06-15 01-02-24,460,23.8678,35.7828
2019-06-15 01-02-26,460,23.851,35.7401
2019-06-15 01-02-28,460,23.7946,35.7694
2019-06-15 01-02-30,461,23.8861,35.7828
2019-06-15 01-02-32,461,23.7961,35.7561
2019-06-15 01-02-34,461,23.9365,35.7694
2019-06-15 01-02-36,460,23.851,35.7828
2019-06-15 01-02-40,460,23.9044,35.7961
2019-06-15 01-02-42,460,23.8541,35.8122
2019-06-15 01-02-44,460,23.8174,35.8122
2019-06-15 01-02-46,461,23.8541,35.7961
2019-06-15 01-02-48,461,23.7961,35.7961
2019-06-15 01-02-50,461,23.7961,35.7961
2019-06-15 01-02-52,460,23.7808,35.7828
2019-06-15 01-02-54,460,23.7442,35.8122
2019-06-15 01-02-58,460,23.764,35.8122
2019-06-15 01-03-00,460,23.764,35.8255
2019-06-15 01-03-02,460,23.764,35.8255
2019-06-15 01-03-04,460,23.7823,35.8389
2019-06-15 01-03-06,459,23.8007,35.8255
2019-06-15 01-03-08,459,23.7122,35.8389
2019-06-15 01-03-10,459,23.7823,35.8549
2019-06-15 01-03-14,459,23.7488,35.8389
2019-06-15 01-03-16,459,23.7305,35.8389
2019-06-15 01-03-18,459,23.6954,35.7961
2019-06-15 01-03-20,459,23.7274,35.8122
2019-06-15 01-03-22,458,23.7305,35.8122
2019-06-15 01-03-24,458,23.7991,35.7561
2019-06-15 01-03-26,458,23.8129,35.7561
2019-06-15 01-03-28,458,23.8495,35.7694
2019-06-15 01-03-32,458,23.851,35.7961
2019-06-15 01-03-34,458,23.8693,35.7961
2019-06-15 01-03-36,458,23.8541,35.8122
2019-06-15 01-03-38,458,23.8724,35.8255
2019-06-15 01-03-40,458,23.8174,35.8255
2019-06-15 01-03-42,458,23.7823,35.8122
2019-06-15 01-03-44,459,23.7808,35.7828
2019-06-15 01-03-46,459,23.7808,35.7561
2019-06-15 01-03-50,458,23.7778,35.7694
2019-06-15 01-03-52,458,23.8129,35.7401
2019-06-15 01-03-54,459,23.8312,35.7267
2019-06-15 01-03-56,458,23.8998,35.7267
2019-06-15 01-03-58,458,23.9182,35.7134
2019-06-15 01-04-00,458,23.9517,35.7134
2019-06-15 01-04-02,457,23.8815,35.6813
2019-06-15 01-04-06,457,23.9319,35.668
2019-06-15 01-04-08,456,23.9136,35.6546
2019-06-15 01-04-10,456,23.9136,35.6813
2019-06-15 01-04-12,456,23.9502,35.668
2019-06-15 01-04-14,456,23.9319,35.6413
2019-06-15 01-04-16,455,23.9838,35.6252
2019-06-15 01-04-18,455,24.0189,35.6119
2019-06-15 01-04-20,455,23.9609,35.6119
2019-06-15 01-04-24,455,24.0692,35.5985
2019-06-15 01-04-26,455,24.0509,35.5558
2019-06-15 01-04-28,455,24.1013,35.5558
2019-06-15 01-04-30,454,24.0479,35.5425
2019-06-15 01-04-32,455,24.0982,35.5291
2019-06-15 01-04-34,455,24.1348,35.5425
2019-06-15 01-04-36,455,24.1379,35.5291
2019-06-15 01-04-40,455,24.1699,35.5425
2019-06-15 01-04-42,454,24.1882,35.5291
2019-06-15 01-04-44,455,24.1196,35.5291
2019-06-15 01-04-46,455,24.1531,35.4997
2019-06-15 01-04-48,455,24.1165,35.5131
2019-06-15 01-04-50,455,24.1699,35.5558
2019-06-15 01-04-52,455,24.1562,35.5985
2019-06-15 01-04-54,455,24.1028,35.5985
2019-06-15 01-04-58,455,24.0509,35.6119
2019-06-15 01-05-01,455,24.0341,35.668
2019-06-15 01-05-03,456,24.0204,35.7
2019-06-15 01-05-05,456,24.0051,35.7267
2019-06-15 01-05-07,456,23.9182,35.7267
2019-06-15 01-05-09,456,23.9517,35.7401
2019-06-15 01-05-11,456,23.9182,35.7267
2019-06-15 01-05-13,456,23.8998,35.7561
2019-06-15 01-05-17,456,23.8678,35.7561
2019-06-15 01-05-19,455,23.8678,35.7694
2019-06-15 01-05-21,455,23.8861,35.7961
2019-06-15 01-05-23,455,23.7961,35.7961
2019-06-15 01-05-25,455,23.8541,35.8255
2019-06-15 01-05-27,456,23.8373,35.8255
2019-06-15 01-05-29,456,23.7488,35.8122
2019-06-15 01-05-33,456,23.7305,35.8255
2019-06-15 01-05-35,456,23.7823,35.8255
2019-06-15 01-05-37,456,23.7122,35.8389
2019-06-15 01-05-39,456,23.7488,35.8255
2019-06-15 01-05-41,457,23.7488,35.8549
2019-06-15 01-05-43,457,23.7854,35.8682
2019-06-15 01-05-45,458,23.8037,35.8549
2019-06-15 01-05-47,458,23.8007,35.8682
2019-06-15 01-05-51,458,23.732,35.8682
2019-06-15 01-05-53,457,23.7854,35.8389
2019-06-15 01-05-55,458,23.7488,35.8389
2019-06-15 01-05-57,458,23.7671,35.8549
2019-06-15 01-05-59,458,23.7137,35.8122
2019-06-15 01-06-01,458,23.7457,35.8122
2019-06-15 01-06-03,458,23.7457,35.7961
2019-06-15 01-06-07,458,23.7961,35.8122
2019-06-15 01-06-09,458,23.7991,35.7694
2019-06-15 01-06-11,458,23.7091,35.7961
2019-06-15 01-06-13,458,23.7961,35.7961
2019-06-15 01-06-15,458,23.8358,35.8122
2019-06-15 01-06-17,457,23.8174,35.8122
2019-06-15 01-06-19,457,23.7991,35.8255
2019-06-15 01-06-21,457,23.7991,35.8389
2019-06-15 01-06-25,457,23.7671,35.8122
2019-06-15 01-06-27,457,23.7457,35.8122
2019-06-15 01-06-29,457,23.7457,35.8122
2019-06-15 01-06-31,457,23.7305,35.8389
2019-06-15 01-06-33,457,23.8007,35.8122
2019-06-15 01-06-35,457,23.7305,35.8122
2019-06-15 01-06-37,457,23.7457,35.7828
2019-06-15 01-06-39,457,23.7625,35.7694
2019-06-15 01-06-43,457,23.7961,35.7694
2019-06-15 01-06-45,457,23.8129,35.7267
2019-06-15 01-06-47,457,23.8464,35.7134
2019-06-15 01-06-49,457,23.8281,35.7
2019-06-15 01-06-51,456,23.8632,35.7134
2019-06-15 01-06-53,456,23.8815,35.7134
2019-06-15 01-06-55,456,23.8647,35.7267
2019-06-15 01-06-59,456,23.9517,35.7561
2019-06-15 01-07-01,456,23.8861,35.7828
2019-06-15 01-07-03,456,23.8861,35.7828
2019-06-15 01-07-05,456,23.9044,35.7694
2019-06-15 01-07-07,456,23.7961,35.7961
2019-06-15 01-07-09,457,23.8541,35.8122
2019-06-15 01-07-11,457,23.7991,35.7961
2019-06-15 01-07-13,457,23.8358,35.7961
2019-06-15 01-07-17,457,23.8144,35.8122
2019-06-15 01-07-19,457,23.8174,35.7828
2019-06-15 01-07-21,457,23.8144,35.7694
2019-06-15 01-07-23,458,23.8327,35.7134
2019-06-15 01-07-25,458,23.8281,35.7267
2019-06-15 01-07-27,458,23.9182,35.6813
2019-06-15 01-07-29,457,23.8968,35.6413
2019-06-15 01-07-31,457,23.9288,35.6119
2019-06-15 01-07-35,457,23.9822,35.6252
2019-06-15 01-07-37,457,23.9639,35.6119
2019-06-15 01-07-39,456,24.1028,35.5692
2019-06-15 01-07-41,456,24.0479,35.5558
2019-06-15 01-07-43,455,24.0829,35.5558
2019-06-15 01-07-45,455,24.0829,35.5692
2019-06-15 01-07-47,455,24.1211,35.5852
2019-06-15 01-07-51,454,24.1211,35.5985
2019-06-15 01-07-53,454,24.0845,35.6413
2019-06-15 01-07-55,453,24.0372,35.6546
2019-06-15 01-07-57,453,24.0204,35.6413
2019-06-15 01-07-59,453,23.9639,35.6813
2019-06-15 01-08-01,453,23.9502,35.6813
2019-06-15 01-08-03,453,23.8968,35.7
2019-06-15 01-08-05,453,23.9502,35.7267
2019-06-15 01-08-09,453,23.97,35.7134
2019-06-15 01-08-11,453,23.9151,35.7267
2019-06-15 01-08-13,454,23.8647,35.7134
2019-06-15 01-08-15,454,23.8815,35.7134
2019-06-15 01-08-17,454,23.8098,35.7134
2019-06-15 01-08-19,455,23.9151,35.7267
2019-06-15 01-08-21,455,23.8312,35.7134
2019-06-15 01-08-25,455,23.8815,35.7401
2019-06-15 01-08-27,455,23.8495,35.7401
2019-06-15 01-08-29,456,23.8495,35.7267
2019-06-15 01-08-31,456,23.8312,35.7267
2019-06-15 01-08-33,455,23.8831,35.7267
2019-06-15 01-08-35,456,23.8464,35.7
2019-06-15 01-08-37,456,23.9334,35.668
2019-06-15 01-08-39,456,23.8968,35.6546
2019-06-15 01-08-43,456,23.9288,35.6252
2019-06-15 01-08-45,456,23.9639,35.6252
2019-06-15 01-08-47,456,24.0189,35.5852
2019-06-15 01-08-49,456,23.9792,35.5985
2019-06-15 01-08-51,456,24.0158,35.5692
2019-06-15 01-08-53,456,24.0143,35.5692
