Time,#CO2,#Hum,#Temp
2019-06-01 01-00-03,435,19.5694,34.7948
2019-06-01 01-00-05,435,19.516,34.7948
2019-06-01 01-00-07,435,19.548,34.7494
2019-06-01 01-00-09,434,19.6213,34.7814
2019-06-01 01-00-11,434,19.6381,34.736
2019-06-01 01-00-14,434,19.6884,34.7227
2019-06-01 01-00-16,435,19.6167,34.6933
2019-06-01 01-00-20,434,19.7205,34.6799
2019-06-01 01-00-22,435,19.7403,34.6666
2019-06-01 01-00-24,434,19.7205,34.6532
2019-06-01 01-00-26,434,19.7723,34.6372
2019-06-01 01-00-28,433,19.7571,34.6666
2019-06-01 01-00-30,432,19.7021,34.6372
2019-06-01 01-00-32,431,19.6518,34.6666
2019-06-01 01-00-36,430,19.7021,34.6532
2019-06-01 01-00-38,430,19.6335,34.6532
2019-06-01 01-00-40,428,19.6671,34.6532
2019-06-01 01-00-42,429,19.6838,34.6372
2019-06-01 01-00-44,429,19.6838,34.6372
2019-06-01 01-00-46,429,19.7891,34.6239
2019-06-01 01-00-48,429,19.7205,34.6532
2019-06-01 01-00-50,429,19.6671,34.6532
2019-06-01 01-00-54,429,19.6487,34.6372
2019-06-01 01-00-56,429,19.6671,34.6532
2019-06-01 01-00-58,428,19.6854,34.6666
2019-06-01 01-01-00,429,19.6335,34.6799
2019-06-01 01-01-02,430,19.6518,34.6666
2019-06-01 01-01-04,430,19.6701,34.7093
2019-06-01 01-01-06,430,19.635,34.6933
2019-06-01 01-01-10,430,19.6152,34.6666
2019-06-01 01-01-12,430,19.6152,34.6666
2019-06-01 01-01-14,430,19.6335,34.6532
2019-06-01 01-01-16,430,19.6655,34.6372
2019-06-01 01-01-18,430,19.7021,34.6532
2019-06-01 01-01-20,431,19.7723,34.6372
2019-06-01 01-01-22,432,19.7174,34.6239
2019-06-01 01-01-24,431,19.7388,34.6372
2019-06-01 01-01-28,432,19.7571,34.6372
2019-06-01 01-01-30,432,19.7891,34.6239
2019-06-01 01-01-32,432,19.8074,34.6105
2019-06-01 01-01-34,432,19.7357,34.6105
2019-06-01 01-01-36,432,19.8227,34.5945
2019-06-01 01-01-38,432,19.7708,34.5945
2019-06-01 01-01-40,433,19.7159,34.6105
2019-06-01 01-01-42,432,19.8044,34.5811
2019-06-01 01-01-46,433,19.8044,34.5945
2019-06-01 01-01-48,433,19.7861,34.5811
2019-06-01 01-01-50,433,19.8578,34.5811
2019-06-01 01-01-52,434,19.8044,34.5945
2019-06-01 01-01-54,434,19.8212,34.5678
2019-06-01 01-01-56,434,19.8547,34.5678
