Time,#CO2,#Hum,#Temp
2019-05-19 00-00-03,386,19.9692,33.5237
2019-05-19 00-00-07,386,19.986,33.481
2019-05-19 00-00-09,386,19.9677,33.481
2019-05-19 00-00-11,386,20.0012,33.481
2019-05-19 00-00-13,386,19.9463,33.481
2019-05-19 00-00-15,386,19.9692,33.5103
2019-05-19 00-00-17,386,19.986,33.481
2019-05-19 00-00-19,387,19.986,33.481
2019-05-19 00-00-21,387,19.9677,33.4943
2019-05-19 00-00-25,387,19.9463,33.481
2019-05-19 00-00-27,387,19.931,33.5103
2019-05-19 00-00-29,386,19.931,33.481
2019-05-19 00-00-31,386,20.0043,33.4943
2019-05-19 00-00-33,387,19.9493,33.4943
2019-05-19 00-00-35,387,19.9493,33.4943
2019-05-19 00-00-37,387,19.9677,33.4943
2019-05-19 00-00-39,386,19.9142,33.5103
2019-05-19 00-00-43,386,20.0012,33.481
2019-05-19 00-00-45,387,20.0195,33.4943
2019-05-19 00-00-47,386,19.9463,33.481
2019-05-19 00-00-49,386,19.9677,33.4943
2019-05-19 00-00-51,385,20.0043,33.5237
2019-05-19 00-00-53,386,19.9692,33.5103
2019-05-19 00-00-55,386,20.0378,33.5103
2019-05-19 00-00-59,386,19.9463,33.481
2019-05-19 00-01-01,386,19.986,33.5103
2019-05-19 00-01-03,386,19.9493,33.5237
2019-05-19 00-01-05,386,19.9493,33.5237
2019-05-19 00-01-07,386,19.9493,33.5103
2019-05-19 00-01-09,385,20.0058,33.537
2019-05-19 00-01-11,385,19.986,33.4943
2019-05-19 00-01-13,384,19.9493,33.5237
2019-05-19 00-01-17,385,19.9493,33.5103
2019-05-19 00-01-19,385,19.9326,33.5237
2019-05-19 00-01-21,385,19.9875,33.5237
2019-05-19 00-01-23,385,19.9493,33.5237
2019-05-19 00-01-25,385,19.9692,33.5103
2019-05-19 00-01-27,385,19.9493,33.5237
2019-05-19 00-01-29,385,19.9509,33.537
2019-05-19 00-01-31,385,19.9692,33.5103
2019-05-19 00-01-35,385,19.931,33.5103
2019-05-19 00-01-37,385,19.9677,33.4943
2019-05-19 00-01-39,385,19.9326,33.5237
2019-05-19 00-01-41,385,19.9677,33.481
2019-05-19 00-01-43,386,19.9677,33.4943
2019-05-19 00-01-45,386,19.986,33.4943
2019-05-19 00-01-47,386,20.0043,33.5103
2019-05-19 00-01-51,386,19.986,33.5103
2019-05-19 00-01-53,386,19.9875,33.5237
2019-05-19 00-01-55,386,19.9677,33.4943
2019-05-19 00-01-57,386,19.9493,33.5103
2019-05-19 00-01-59,386,19.9463,33.481
2019-05-19 00-02-01,387,19.986,33.4943
2019-05-19 00-02-03,387,19.9692,33.5103
2019-05-19 00-02-05,387,19.9875,33.5237
2019-05-19 00-02-09,387,19.986,33.4943
2019-05-19 00-02-11,387,19.9463,33.481
