Time,#CO2,#Hum,#Temp
2019-06-14 01-00-03,436,21.7941,33.6492
2019-06-14 01-00-05,435,21.7773,33.6492
2019-06-14 01-00-07,435,21.8491,33.6492
2019-06-14 01-00-09,435,21.8857,33.6492
2019-06-14 01-00-11,435,21.7957,33.6625
2019-06-14 01-00-13,435,21.8491,33.6358
2019-06-14 01-00-17,435,21.7941,33.6358
2019-06-14 01-00-19,434,21.8674,33.6492
2019-06-14 01-00-21,435,21.8323,33.6358
2019-06-14 01-00-23,435,21.8491,33.6358
2019-06-14 01-00-25,435,21.8826,33.6358
2019-06-14 01-00-27,435,21.8826,33.6225
2019-06-14 01-00-29,434,21.8491,33.6358
2019-06-14 01-00-33,434,21.8491,33.6225
2019-06-14 01-00-35,434,21.8857,33.6492
2019-06-14 01-00-37,434,21.9009,33.6358
2019-06-14 01-00-39,434,21.8491,33.6492
2019-06-14 01-00-41,434,21.8857,33.6492
2019-06-14 01-00-43,434,21.8674,33.6625
2019-06-14 01-00-45,434,21.8353,33.6786
2019-06-14 01-00-47,434,21.904,33.6786
2019-06-14 01-00-51,435,21.8353,33.6919
2019-06-14 01-00-53,435,21.8536,33.7186
2019-06-14 01-00-55,435,21.7804,33.6919
2019-06-14 01-00-57,435,21.8002,33.7346
2019-06-14 01-00-59,436,21.7667,33.7346
2019-06-14 01-01-01,435,21.7316,33.7614
2019-06-14 01-01-03,435,21.7133,33.748
2019-06-14 01-01-05,436,21.698,33.748
2019-06-14 01-01-09,436,21.7026,33.8041
2019-06-14 01-01-11,436,21.7178,33.7907
2019-06-14 01-01-13,436,21.7026,33.8041
2019-06-14 01-01-15,436,21.6476,33.8041
2019-06-14 01-01-17,436,21.6843,33.7907
2019-06-14 01-01-19,436,21.6476,33.8041
2019-06-14 01-01-21,437,21.5942,33.8174
2019-06-14 01-01-25,437,21.6125,33.8174
2019-06-14 01-01-27,437,21.6843,33.7907
2019-06-14 01-01-29,437,21.6843,33.8174
2019-06-14 01-01-31,437,21.6629,33.8174
2019-06-14 01-01-33,437,21.6858,33.8308
2019-06-14 01-01-35,437,21.6293,33.7907
2019-06-14 01-01-37,436,21.6476,33.8041
2019-06-14 01-01-39,437,21.6629,33.8041
2019-06-14 01-01-43,437,21.6293,33.7907
2019-06-14 01-01-45,436,21.611,33.7907
2019-06-14 01-01-47,436,21.6614,33.7614
2019-06-14 01-01-49,436,21.6476,33.8041
2019-06-14 01-01-51,436,21.6629,33.7907
2019-06-14 01-01-53,436,21.6843,33.8041
2019-06-14 01-01-55,436,21.6614,33.7747
2019-06-14 01-01-59,437,21.698,33.748
2019-06-14 01-02-01,436,21.7316,33.7614
2019-06-14 01-02-03,437,21.6797,33.748
2019-06-14 01-02-05,438,21.73,33.7186
2019-06-14 01-02-07,437,21.7636,33.6919
2019-06-14 01-02-09,437,21.7133,33.7346
2019-06-14 01-02-11,437,21.73,33.7053
2019-06-14 01-02-13,436,21.7987,33.7053
2019-06-14 01-02-17,436,21.8369,33.7053
2019-06-14 01-02-19,436,21.7484,33.7346
2019-06-14 01-02-21,436,21.7346,33.7747
2019-06-14 01-02-23,436,21.7178,33.8041
2019-06-14 01-02-25,436,21.7361,33.8041
2019-06-14 01-02-27,436,21.7728,33.8308
2019-06-14 01-02-29,436,21.6476,33.8041
2019-06-14 01-02-33,436,21.7026,33.8041
2019-06-14 01-02-35,437,21.6843,33.8041
2019-06-14 01-02-37,437,21.6843,33.8041
2019-06-14 01-02-39,437,21.6843,33.7907
2019-06-14 01-02-41,436,21.6629,33.7907
2019-06-14 01-02-43,436,21.6995,33.7907
2019-06-14 01-02-45,436,21.7026,33.8041
2019-06-14 01-02-47,437,21.6843,33.7907
2019-06-14 01-02-51,437,21.6629,33.8174
2019-06-14 01-02-53,437,21.666,33.8308
2019-06-14 01-02-55,437,21.7026,33.8041
2019-06-14 01-02-57,437,21.7026,33.8174
2019-06-14 01-02-59,436,21.7346,33.7747
2019-06-14 01-03-01,435,21.6995,33.7747
2019-06-14 01-03-03,435,21.7316,33.7614
2019-06-14 01-03-05,435,21.7346,33.7747
2019-06-14 01-03-09,435,21.7178,33.7907
2019-06-14 01-03-11,435,21.7896,33.8308
2019-06-14 01-03-13,434,21.7026,33.8041
2019-06-14 01-03-15,434,21.666,33.8308
2019-06-14 01-03-17,434,21.7041,33.8495
2019-06-14 01-03-19,434,21.6476,33.8308
2019-06-14 01-03-21,434,21.6339,33.8628
2019-06-14 01-03-25,435,21.7041,33.8628
2019-06-14 01-03-27,435,21.7026,33.8308
2019-06-14 01-03-29,436,21.6843,33.8041
2019-06-14 01-03-31,436,21.6995,33.7907
2019-06-14 01-03-33,436,21.7529,33.7907
2019-06-14 01-03-35,435,21.7316,33.7614
2019-06-14 01-03-37,435,21.7346,33.7747
2019-06-14 01-03-39,435,21.7499,33.748
2019-06-14 01-03-43,436,21.64,33.7053
2019-06-14 01-03-45,437,21.7133,33.7346
2019-06-14 01-03-47,436,21.7987,33.7053
2019-06-14 01-03-49,437,21.73,33.7053
2019-06-14 01-03-51,437,21.8857,33.6786
2019-06-14 01-03-53,437,21.8689,33.6786
2019-06-14 01-03-55,436,21.904,33.6625
2019-06-14 01-03-59,436,21.9223,33.6786
2019-06-14 01-04-01,436,21.9559,33.6786
2019-06-14 01-04-03,436,21.8872,33.6919
2019-06-14 01-04-05,436,21.9223,33.6919
2019-06-14 01-04-07,436,21.8689,33.6786
2019-06-14 01-04-09,436,21.8689,33.6786
2019-06-14 01-04-11,436,21.8506,33.6786
2019-06-14 01-04-13,436,21.8323,33.6492
2019-06-14 01-04-17,436,21.8323,33.6358
2019-06-14 01-04-19,435,21.7957,33.6625
2019-06-14 01-04-21,435,21.8491,33.6492
2019-06-14 01-04-23,435,21.8857,33.6492
2019-06-14 01-04-25,435,21.8323,33.6358
2019-06-14 01-04-28,434,21.8994,33.6065
2019-06-14 01-04-30,435,21.8826,33.6225
2019-06-14 01-04-34,434,21.8826,33.6225
2019-06-14 01-04-36,434,21.933,33.6065
2019-06-14 01-04-38,434,21.9177,33.6225
2019-06-14 01-04-40,434,21.9131,33.5664
2019-06-14 01-04-42,434,21.9681,33.5931
2019-06-14 01-04-44,434,22.0383,33.5798
