Time,#CO2,#Hum,#Temp
2019-05-30 01-00-04,464,19.516,34.4984
2019-05-30 01-00-08,464,19.5694,34.4823
2019-05-30 01-00-10,463,19.4977,34.5117
2019-05-30 01-00-12,463,19.5511,34.5117
2019-05-30 01-00-14,463,19.4839,34.5384
2019-05-30 01-00-16,464,19.5343,34.5251
2019-05-30 01-00-18,464,19.4794,34.4984
2019-05-30 01-00-20,464,19.4794,34.4823
2019-05-30 01-00-22,464,19.5145,34.4823
2019-05-30 01-00-26,464,19.5297,34.4556
2019-05-30 01-00-28,464,19.5297,34.469
2019-05-30 01-00-30,463,19.5892,34.5117
2019-05-30 01-00-32,463,19.5374,34.5544
2019-05-30 01-00-34,461,19.4687,34.5945
2019-05-30 01-00-36,461,19.4702,34.6105
2019-05-30 01-00-38,461,19.3817,34.6105
2019-05-30 01-00-42,462,19.397,34.6105
2019-05-30 01-00-44,463,19.4153,34.6105
2019-05-30 01-00-46,464,19.4138,34.5945
2019-05-30 01-00-48,465,19.4366,34.6105
2019-05-30 01-00-50,465,19.4687,34.5945
2019-05-30 01-00-52,465,19.4,34.6239
2019-05-30 01-00-54,465,19.4,34.6532
2019-05-30 01-00-56,464,19.3863,34.6933
2019-05-30 01-01-00,465,19.3192,34.736
2019-05-30 01-01-02,466,19.2856,34.736
2019-05-30 01-01-04,466,19.2856,34.736
2019-05-30 01-01-06,467,19.3039,34.7814
2019-05-30 01-01-08,466,19.2673,34.7814
2019-05-30 01-01-10,468,19.2673,34.7814
2019-05-30 01-01-12,468,19.2673,34.7814
2019-05-30 01-01-16,469,19.2139,34.7681
2019-05-30 01-01-18,470,19.2139,34.7814
2019-05-30 01-01-20,469,19.2688,34.8081
2019-05-30 01-01-22,469,19.2184,34.8375
2019-05-30 01-01-24,470,19.2139,34.7948
2019-05-30 01-01-26,472,19.2139,34.7948
2019-05-30 01-01-28,471,19.2322,34.7814
2019-05-30 01-01-30,471,19.2673,34.7814
2019-05-30 01-01-34,470,19.2459,34.7494
2019-05-30 01-01-36,471,19.194,34.736
2019-05-30 01-01-38,471,19.3359,34.736
2019-05-30 01-01-40,470,19.3008,34.7494
2019-05-30 01-01-42,469,19.2307,34.7494
2019-05-30 01-01-44,469,19.2642,34.7681
2019-05-30 01-01-46,469,19.3008,34.736
2019-05-30 01-01-48,469,19.2856,34.736
2019-05-30 01-01-52,468,19.2993,34.7093
2019-05-30 01-01-54,467,19.2276,34.7093
2019-05-30 01-01-56,467,19.3512,34.6933
2019-05-30 01-01-58,467,19.3314,34.6666
2019-05-30 01-02-00,467,19.3649,34.6532
2019-05-30 01-02-02,467,19.3329,34.6799
2019-05-30 01-02-04,466,19.3176,34.7093
2019-05-30 01-02-08,467,19.3192,34.7494
2019-05-30 01-02-10,467,19.2322,34.8081
2019-05-30 01-02-12,467,19.2535,34.8375
2019-05-30 01-02-14,467,19.1849,34.8642
2019-05-30 01-02-16,467,19.1528,34.9069
2019-05-30 01-02-18,467,19.0994,34.9496
2019-05-30 01-02-20,468,19.0308,34.9763
2019-05-30 01-02-22,468,19.1025,34.9924
2019-05-30 01-02-26,469,19.0674,34.9924
2019-05-30 01-02-28,469,19.017,35.0057
2019-05-30 01-02-30,470,19.0338,35.0057
2019-05-30 01-02-32,470,18.9987,34.9924
2019-05-30 01-02-34,470,18.9972,34.963
2019-05-30 01-02-36,470,19.0659,34.9496
2019-05-30 01-02-38,470,19.0308,34.963
2019-05-30 01-02-42,470,19.0491,34.963
2019-05-30 01-02-44,470,19.0811,34.9363
2019-05-30 01-02-46,470,19.1162,34.9203
2019-05-30 01-02-48,470,19.0796,34.9069
2019-05-30 01-02-50,470,19.0811,34.9203
2019-05-30 01-02-52,470,19.0445,34.8936
2019-05-30 01-02-54,470,19.1711,34.9363
2019-05-30 01-02-56,470,19.0613,34.8802
2019-05-30 01-03-00,469,19.1132,34.8802
2019-05-30 01-03-02,470,19.1116,34.8642
2019-05-30 01-03-04,471,19.1635,34.8081
2019-05-30 01-03-06,471,19.1803,34.7948
2019-05-30 01-03-08,470,19.249,34.7681
2019-05-30 01-03-10,470,19.2276,34.7227
2019-05-30 01-03-12,470,19.2459,34.7227
2019-05-30 01-03-16,470,19.3329,34.6933
2019-05-30 01-03-18,469,19.2963,34.6666
2019-05-30 01-03-20,468,19.3146,34.6666
2019-05-30 01-03-22,469,19.3314,34.6666
2019-05-30 01-03-24,469,19.31,34.6105
2019-05-30 01-03-26,469,19.3314,34.6372
2019-05-30 01-03-28,468,19.3466,34.6239
2019-05-30 01-03-30,468,19.3634,34.5945
2019-05-30 01-03-34,468,19.3787,34.5945
2019-05-30 01-03-36,468,19.4,34.6239
2019-05-30 01-03-38,468,19.397,34.5811
2019-05-30 01-03-40,468,19.3771,34.5544
2019-05-30 01-03-42,468,19.4824,34.5251
2019-05-30 01-03-44,468,19.4977,34.4984
2019-05-30 01-03-46,468,19.5145,34.4556
2019-05-30 01-03-48,468,19.5297,34.4556
2019-05-30 01-03-52,468,19.5297,34.4423
2019-05-30 01-03-54,467,19.5831,34.4129
2019-05-30 01-03-56,467,19.5435,34.3862
2019-05-30 01-03-58,467,19.5969,34.3702
2019-05-30 01-04-00,467,19.5938,34.3301
2019-05-30 01-04-02,467,19.6838,34.3435
