Time,#CO2,#Hum,#Temp
2019-05-14 00-00-06,328,20.0653,35.0751
2019-05-14 00-00-08,328,19.9768,35.1179
2019-05-14 00-00-10,327,19.9631,35.1045
2019-05-14 00-00-12,326,19.9783,35.0912
2019-05-14 00-00-14,326,19.96,35.0751
2019-05-14 00-00-16,326,19.9951,35.0912
2019-05-14 00-00-18,326,19.9417,35.0751
2019-05-14 00-00-20,326,19.9768,35.0751
2019-05-14 00-00-24,326,19.9036,35.0618
2019-05-14 00-00-26,326,19.9768,35.0618
2019-05-14 00-00-28,325,19.9417,35.0912
2019-05-14 00-00-30,325,19.9951,35.0912
2019-05-14 00-00-32,324,20.047,35.0751
2019-05-14 00-00-34,324,20.0104,35.0912
2019-05-14 00-00-36,325,20.0684,35.0912
2019-05-14 00-00-40,324,20.047,35.1312
2019-05-14 00-00-42,324,20.0867,35.1606
2019-05-14 00-00-44,324,20.0516,35.174
2019-05-14 00-00-46,325,19.9493,35.1606
2019-05-14 00-00-48,325,20.018,35.1873
2019-05-14 00-00-50,326,19.931,35.174
2019-05-14 00-00-52,326,19.9646,35.2033
2019-05-14 00-00-54,326,19.986,35.174
2019-05-14 00-00-58,326,19.9493,35.1472
2019-05-14 00-01-00,326,20.015,35.1312
2019-05-14 00-01-02,326,20.0699,35.1045
2019-05-14 00-01-04,326,19.9783,35.1045
2019-05-14 00-01-06,326,20.047,35.1045
2019-05-14 00-01-08,326,19.9951,35.1045
2019-05-14 00-01-10,326,20.0134,35.1312
2019-05-14 00-01-14,326,19.9966,35.1312
2019-05-14 00-01-16,326,20.0317,35.1312
2019-05-14 00-01-18,325,20.015,35.1179
2019-05-14 00-01-20,325,19.9783,35.1312
2019-05-14 00-01-22,325,19.9966,35.1312
2019-05-14 00-01-24,324,20.05,35.1179
2019-05-14 00-01-26,325,20.0317,35.0912
2019-05-14 00-01-28,325,20.047,35.0912
2019-05-14 00-01-32,325,19.96,35.1179
2019-05-14 00-01-34,326,19.9966,35.1179
2019-05-14 00-01-36,326,20.0134,35.1606
2019-05-14 00-01-38,326,19.9814,35.1606
2019-05-14 00-01-40,325,19.9997,35.1606
2019-05-14 00-01-42,326,19.9814,35.174
2019-05-14 00-01-44,327,19.9646,35.1472
2019-05-14 00-01-46,327,19.873,35.174
2019-05-14 00-01-50,327,19.8761,35.1606
2019-05-14 00-01-52,327,19.8914,35.1472
2019-05-14 00-01-54,327,19.9081,35.1312
2019-05-14 00-01-56,327,19.9448,35.1179
2019-05-14 00-01-58,327,19.9081,35.1179
2019-05-14 00-02-00,326,19.8715,35.1045
2019-05-14 00-02-02,327,19.9051,35.1045
2019-05-14 00-02-06,327,19.96,35.0751
2019-05-14 00-02-08,327,19.9417,35.0618
