Time,#CO2,#Hum,#Temp
2019-05-18 00-00-03,341,18.2098,33.9189
2019-05-18 00-00-05,342,18.2251,33.9055
2019-05-18 00-00-07,342,18.2419,33.9189
2019-05-18 00-00-09,342,18.2434,33.9189
2019-05-18 00-00-11,342,18.2251,33.9055
2019-05-18 00-00-13,342,18.2419,33.9323
2019-05-18 00-00-17,341,18.2098,33.9055
2019-05-18 00-00-19,341,18.2068,33.9055
2019-05-18 00-00-21,341,18.2068,33.8762
2019-05-18 00-00-23,340,18.2419,33.9055
2019-05-18 00-00-25,341,18.2068,33.8895
2019-05-18 00-00-27,340,18.2236,33.8895
2019-05-18 00-00-29,340,18.3151,33.8628
2019-05-18 00-00-31,340,18.2236,33.9055
2019-05-18 00-00-35,340,18.2602,33.8895
2019-05-18 00-00-37,339,18.2236,33.8762
2019-05-18 00-00-39,340,18.2419,33.8628
2019-05-18 00-00-41,340,18.2755,33.8628
2019-05-18 00-00-43,340,18.3121,33.8628
2019-05-18 00-00-45,340,18.2755,33.8495
2019-05-18 00-00-48,339,18.2938,33.8495
2019-05-18 00-00-52,340,18.3472,33.8308
2019-05-18 00-00-54,340,18.3105,33.8174
2019-05-18 00-00-56,340,18.3105,33.8308
2019-05-18 00-00-58,340,18.3105,33.8174
2019-05-18 00-01-00,340,18.3105,33.8308
2019-05-18 00-01-02,340,18.3105,33.8308
2019-05-18 00-01-04,340,18.3441,33.8174
2019-05-18 00-01-06,340,18.3258,33.7747
2019-05-18 00-01-10,340,18.2892,33.8308
2019-05-18 00-01-12,340,18.3289,33.8308
2019-05-18 00-01-14,340,18.3441,33.8628
2019-05-18 00-01-16,340,18.2755,33.8762
2019-05-18 00-01-18,340,18.3121,33.8762
2019-05-18 00-01-20,340,18.2571,33.8895
2019-05-18 00-01-22,340,18.3487,33.8895
2019-05-18 00-01-24,340,18.2602,33.8895
2019-05-18 00-01-28,340,18.2602,33.9189
2019-05-18 00-01-30,341,18.2251,33.9055
2019-05-18 00-01-32,341,18.2068,33.9189
2019-05-18 00-01-34,341,18.2434,33.9055
2019-05-18 00-01-36,342,18.2068,33.8895
2019-05-18 00-01-38,342,18.2236,33.8895
2019-05-18 00-01-40,342,18.2068,33.9055
2019-05-18 00-01-42,342,18.2251,33.8895
2019-05-18 00-01-46,342,18.2236,33.8628
2019-05-18 00-01-48,342,18.2755,33.8628
2019-05-18 00-01-50,342,18.2388,33.8495
2019-05-18 00-01-52,342,18.3121,33.8495
2019-05-18 00-01-54,342,18.3121,33.8495
2019-05-18 00-01-56,342,18.3121,33.8628
2019-05-18 00-01-58,342,18.2571,33.8628
2019-05-18 00-02-02,342,18.2571,33.8628
2019-05-18 00-02-04,342,18.3289,33.8308
2019-05-18 00-02-06,342,18.2739,33.8895
2019-05-18 00-02-08,342,18.2602,33.8895
2019-05-18 00-02-10,342,18.2236,33.9055
2019-05-18 00-02-12,342,18.2251,33.9055
2019-05-18 00-02-14,341,18.2785,33.9055
2019-05-18 00-02-16,341,18.2068,33.9323
2019-05-18 00-02-20,342,18.2281,33.9483
2019-05-18 00-02-22,342,18.2281,33.9189
2019-05-18 00-02-24,342,18.1366,33.9189
2019-05-18 00-02-26,342,18.2434,33.9323
2019-05-18 00-02-28,342,18.1747,33.9483
2019-05-18 00-02-30,342,18.1931,33.9616
2019-05-18 00-02-32,342,18.1229,33.9189
2019-05-18 00-02-34,341,18.2098,33.9189
2019-05-18 00-02-38,341,18.1915,33.9323
2019-05-18 00-02-40,341,18.1915,33.9189
2019-05-18 00-02-42,341,18.2098,33.9055
2019-05-18 00-02-44,341,18.2251,33.9323
2019-05-18 00-02-46,342,18.2281,33.9055
2019-05-18 00-02-48,341,18.1915,33.8895
2019-05-18 00-02-50,341,18.2236,33.9055
2019-05-18 00-02-54,341,18.2251,33.8762
2019-05-18 00-02-56,341,18.2236,33.8895
2019-05-18 00-02-58,340,18.2236,33.8762
2019-05-18 00-03-00,341,18.2419,33.8628
2019-05-18 00-03-02,341,18.2755,33.8495
2019-05-18 00-03-04,341,18.2205,33.8628
2019-05-18 00-03-06,341,18.2938,33.8495
2019-05-18 00-03-08,341,18.2388,33.8495
2019-05-18 00-03-12,341,18.2938,33.8308
2019-05-18 00-03-14,341,18.2205,33.8041
2019-05-18 00-03-16,341,18.3075,33.7907
2019-05-18 00-03-18,341,18.2892,33.7747
2019-05-18 00-03-20,340,18.2892,33.7907
2019-05-18 00-03-22,340,18.3426,33.7747
2019-05-18 00-03-24,340,18.2892,33.7747
2019-05-18 00-03-26,340,18.3075,33.7614
2019-05-18 00-03-30,340,18.3426,33.7614
2019-05-18 00-03-32,340,18.3243,33.7747
2019-05-18 00-03-34,340,18.3578,33.748
2019-05-18 00-03-36,340,18.3746,33.748
2019-05-18 00-03-38,340,18.4479,33.7186
2019-05-18 00-03-40,340,18.3563,33.7186
2019-05-18 00-03-42,340,18.4082,33.7346
2019-05-18 00-03-44,340,18.3746,33.6919
2019-05-18 00-03-48,341,18.4067,33.6786
2019-05-18 00-03-50,340,18.4219,33.6919
2019-05-18 00-03-52,340,18.4616,33.7053
2019-05-18 00-03-54,340,18.4067,33.6786
2019-05-18 00-03-56,341,18.4433,33.7186
2019-05-18 00-03-58,340,18.425,33.7053
2019-05-18 00-04-00,340,18.425,33.7186
2019-05-18 00-04-04,340,18.4799,33.7346
2019-05-18 00-04-06,340,18.4814,33.7053
2019-05-18 00-04-08,340,18.4448,33.7186
2019-05-18 00-04-10,340,18.3899,33.7186
2019-05-18 00-04-12,340,18.425,33.7346
2019-05-18 00-04-14,340,18.3746,33.748
2019-05-18 00-04-16,340,18.3578,33.748
2019-05-18 00-04-18,340,18.3929,33.748
2019-05-18 00-04-22,340,18.3746,33.7614
2019-05-18 00-04-24,340,18.3578,33.748
2019-05-18 00-04-26,340,18.3395,33.7614
2019-05-18 00-04-28,340,18.3578,33.7907
2019-05-18 00-04-30,340,18.3609,33.7907
2019-05-18 00-04-32,340,18.3609,33.7907
2019-05-18 00-04-34,339,18.3609,33.8041
2019-05-18 00-04-36,339,18.3441,33.8495
2019-05-18 00-04-40,339,18.3624,33.8308
2019-05-18 00-04-42,339,18.3289,33.8174
2019-05-18 00-04-44,339,18.2556,33.8495
2019-05-18 00-04-46,339,18.2739,33.8308
2019-05-18 00-04-48,339,18.2938,33.8495
2019-05-18 00-04-50,339,18.3472,33.8495
2019-05-18 00-04-52,339,18.2739,33.8628
2019-05-18 00-04-54,339,18.2571,33.8895
2019-05-18 00-04-58,339,18.3151,33.8762
2019-05-18 00-05-00,338,18.2571,33.8762
2019-05-18 00-05-02,339,18.2968,33.8895
2019-05-18 00-05-04,339,18.2419,33.8762
2019-05-18 00-05-06,339,18.2571,33.8495
2019-05-18 00-05-08,340,18.2388,33.8041
2019-05-18 00-05-10,340,18.3441,33.8041
2019-05-18 00-05-14,339,18.2922,33.7614
2019-05-18 00-05-16,339,18.306,33.7907
2019-05-18 00-05-18,340,18.3609,33.7614
2019-05-18 00-05-20,340,18.3762,33.748
2019-05-18 00-05-22,339,18.3243,33.7346
2019-05-18 00-05-24,339,18.4082,33.7053
2019-05-18 00-05-26,339,18.4067,33.7186
2019-05-18 00-05-28,339,18.3563,33.7053
2019-05-18 00-05-32,339,18.4067,33.7186
2019-05-18 00-05-34,340,18.425,33.6786
2019-05-18 00-05-36,340,18.4219,33.7053
2019-05-18 00-05-38,339,18.4067,33.7053
2019-05-18 00-05-40,339,18.425,33.7186
2019-05-18 00-05-42,339,18.3899,33.6919
2019-05-18 00-05-44,339,18.425,33.6919
2019-05-18 00-05-46,339,18.3884,33.7186
2019-05-18 00-05-50,339,18.4082,33.7053
2019-05-18 00-05-52,339,18.425,33.7346
2019-05-18 00-05-54,339,18.4814,33.6919
2019-05-18 00-05-56,338,18.4616,33.6919
2019-05-18 00-05-58,338,18.4799,33.6919
2019-05-18 00-06-00,338,18.4799,33.7186
2019-05-18 00-06-02,338,18.4448,33.7053
2019-05-18 00-06-04,338,18.3899,33.6786
2019-05-18 00-06-08,338,18.4067,33.7053
2019-05-18 00-06-10,338,18.4067,33.6919
2019-05-18 00-06-12,339,18.4433,33.6919
2019-05-18 00-06-14,339,18.3884,33.6919
2019-05-18 00-06-16,339,18.4433,33.7346
2019-05-18 00-06-18,339,18.3929,33.7186
2019-05-18 00-06-21,338,18.3746,33.7053
2019-05-18 00-06-23,338,18.3899,33.6786
2019-05-18 00-06-27,339,18.4067,33.6919
2019-05-18 00-06-29,339,18.4067,33.6625
2019-05-18 00-06-31,339,18.4036,33.6492
2019-05-18 00-06-33,338,18.4204,33.6625
2019-05-18 00-06-35,339,18.4036,33.6225
2019-05-18 00-06-37,339,18.4204,33.6225
2019-05-18 00-06-39,339,18.4402,33.6065
2019-05-18 00-06-43,339,18.4174,33.5798
2019-05-18 00-06-45,339,18.4723,33.5931
2019-05-18 00-06-47,339,18.4906,33.5664
2019-05-18 00-06-49,339,18.5226,33.5237
2019-05-18 00-06-51,339,18.486,33.5237
2019-05-18 00-06-53,338,18.5211,33.5237
2019-05-18 00-06-55,338,18.5211,33.5237
2019-05-18 00-06-57,338,18.486,33.5237
2019-05-18 00-07-01,338,18.5364,33.5103
2019-05-18 00-07-03,338,18.5715,33.4943
2019-05-18 00-07-05,338,18.5364,33.4943
2019-05-18 00-07-07,338,18.6417,33.5237
2019-05-18 00-07-09,337,18.573,33.5237
2019-05-18 00-07-11,337,18.5547,33.5504
2019-05-18 00-07-13,336,18.573,33.5504
2019-05-18 00-07-15,336,18.5226,33.5504
2019-05-18 00-07-19,336,18.5577,33.5664
2019-05-18 00-07-21,336,18.5959,33.6065
2019-05-18 00-07-23,335,18.5074,33.5931
2019-05-18 00-07-25,335,18.5593,33.6225
2019-05-18 00-07-27,335,18.5089,33.6492
2019-05-18 00-07-29,335,18.5455,33.6625
2019-05-18 00-07-31,335,18.4769,33.6786
2019-05-18 00-07-33,335,18.512,33.7053
2019-05-18 00-07-37,336,18.4067,33.7053
2019-05-18 00-07-39,336,18.3716,33.6919
2019-05-18 00-07-41,336,18.425,33.6919
2019-05-18 00-07-43,337,18.4067,33.7186
2019-05-18 00-07-45,336,18.4082,33.7186
2019-05-18 00-07-47,336,18.3746,33.748
2019-05-18 00-07-49,336,18.3929,33.7614
2019-05-18 00-07-53,336,18.3243,33.7614
2019-05-18 00-07-55,336,18.306,33.7614
2019-05-18 00-07-57,337,18.3426,33.8041
2019-05-18 00-07-59,337,18.3609,33.7907
2019-05-18 00-08-01,337,18.2526,33.8308
2019-05-18 00-08-03,337,18.3105,33.8628
2019-05-18 00-08-05,337,18.2755,33.8762
2019-05-18 00-08-07,338,18.2571,33.9055
2019-05-18 00-08-11,337,18.2068,33.9189
2019-05-18 00-08-13,338,18.1915,33.9323
2019-05-18 00-08-15,337,18.1564,33.9616
2019-05-18 00-08-17,338,18.1595,34.0043
2019-05-18 00-08-19,338,18.0725,34.0177
2019-05-18 00-08-21,339,18.0908,34.0738
2019-05-18 00-08-23,339,18.0771,34.0871
2019-05-18 00-08-25,339,17.9871,34.1005
2019-05-18 00-08-29,339,17.9871,34.0871
2019-05-18 00-08-31,339,18.0084,34.0604
2019-05-18 00-08-33,339,17.9855,34.0444
2019-05-18 00-08-35,339,18.0405,34.0177
2019-05-18 00-08-37,340,18.0374,34.0311
2019-05-18 00-08-39,339,18.0405,34.0444
2019-05-18 00-08-41,340,18.0557,33.975
2019-05-18 00-08-43,340,18.0695,34.0043
2019-05-18 00-08-47,340,18.1412,34.0177
2019-05-18 00-08-49,341,18.0557,34.0177
2019-05-18 00-08-51,341,18.1061,34.0311
2019-05-18 00-08-53,341,18.0557,34.0604
